albumid,event,name,price,salt,sort_by_rating,time,userid
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,438
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
0,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
6,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
17,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
19,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,439
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
0,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
2,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,440
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
10,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
12,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
13,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
16,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
19,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,441
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
1,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
17,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,442
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
1,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
13,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,443
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
9,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
16,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,444
0,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
1,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
2,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
3,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
3,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
4,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
4,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
5,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
6,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
7,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
8,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
9,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
10,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
11,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
12,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
12,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
13,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
14,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
15,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
16,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
17,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
18,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
18,purchase,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
19,exposure,MusicExperiment,11.99,MusicExperiment,1,1433000237,445
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
9,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
18,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,446
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
4,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,447
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
15,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,448
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
9,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
19,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
19,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,449
0,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
1,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
2,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
3,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
3,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
4,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
5,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
6,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
7,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
7,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
8,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
9,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
10,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
11,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
12,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
12,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
13,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
14,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
15,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
16,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
17,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
18,exposure,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
18,purchase,MusicExperiment,11.99,MusicExperiment,0,1433000237,450
